id,titolo_originale,titolo,anno,genere,durata,paese,voto_medio,voto_critica,voto_pubblico,voti_totali,humor,ritmo,impegno,tensione
7086,Tarzan's Greatest Adventure,Il terrore corre sul fiume,1959,Avventura,88,USA,6.4,6.0,7,13,1,3,1,2
7087,Invasion of the Body Snatchers,Terrore dallo spazio profondo,1978,Fantascienza,115,USA,7.4,7.62,7,103,0,3,3,4
7089,Il terrore dei mari,Il terrore dei mari,1960,Avventura,100,"Italia, Francia",3.3,3.5,3,3,0,1,0,1
7090,The Big Shot,Il terrore di Chicago,1942,Drammatico,82,USA,5.2,4.0,6,4,0,2,0,1
7091,Trog,Il terrore di Londra,1970,Horror,91,Gran Bretagna,3.7,3.33,4,8,0,0,0,0
7092,Silent Rage,Terrore in città,1982,Thriller,105,USA,6.5,6.0,7,12,0,3,0,2
7093,Wheels of Terror,Terrore su quattro ruote,1990,Thriller,100,USA,6.9,8.0,6,11,0,3,0,3
7095,Time Bomb,Terrore sul treno,1952,Thriller,72,Gran Bretagna,5.7,6.0,5,7,0,0,0,0
7096,Whatever Happened to Aunt Alice,La terza fossa,1969,Thriller,101,USA,7.2,7.25,7,22,0,2,0,3
7098,Terzo canale - Avventura a Montecarlo,Terzo canale - Avventura a Montecarlo,1970,Commedia,93,Italia,3.6,3.0,4,10,2,2,0,0
7099,Q & A,Terzo grado,1990,Poliziesco,96,USA,6.3,6.4,6,45,0,2,0,2
7100,The Third Man,Il terzo uomo,1949,Noir,105,Gran Bretagna,8.6,8.67,9,229,1,4,2,4
7101,The Skull,Il teschio maledetto,1965,Horror,83,Gran Bretagna,6.7,7.0,6,19,1,2,1,2
7102,The Treasure of the Golden Condor,Il tesoro dei condor,1953,Avventura,90,USA,6.8,6.0,8,3,0,0,0,0
7103,The Big Trees,Il tesoro dei Sequoia,1952,Western,89,USA,5.7,6.0,5,14,1,2,2,2
7104,The Treasure of the Sierra Madre,Il tesoro della Sierra Madre,1948,Avventura,126,USA,8.6,8.84,8,128,1,2,1,3
7105,Treasure of Matecumbe,Il tesoro di Matecumbe,1976,Avventura,117,USA,6.3,6.0,7,7,1,3,2,2
7106,The Big Steal,Il tesoro di Vera Cruz,1949,Noir,71,USA,7.0,7.27,7,72,3,4,1,3
7107,She's Having a Baby,Un amore rinnovato,1988,Commedia,106,USA,6.9,8.0,6,11,1,2,1,0
7108,"Honey, I Shrunk the Kids","Tesoro, mi si sono ristretti i ragazzi",1990,Commedia,93,USA,6.3,6.07,7,127,3,3,1,2
7110,Tesoromio,Tesoromio,1979,Commedia,108,Italia,4.9,4.8,5,32,2,2,0,0
7112,Testa o croce,Testa o croce,1969,Western,95,Italia,3.5,3.0,4,8,0,2,0,2
7114,Teste di quoio,Teste di quoio,1981,Commedia,85,Italia,5.5,3.0,8,4,2,2,0,0
7117,Perfect Witness,Testimone d'accusa,1989,Poliziesco,104,USA,7.8,8.0,8,4,1,2,3,2
7118,Witness for the Prosecution,Testimone d'accusa,1982,Drammatico,120,USA,7.0,6.0,8,5,0,2,0,2
7119,Witness for the Prosecution,Testimone d'accusa,1957,Thriller,114,USA,9.1,9.11,9,286,1,4,0,4
7121,Le témoin,Il testimone,1979,Thriller,108,Francia,5.7,5.43,6,45,2,3,2,3
7122,Il testimone,Il testimone,1945,Thriller,98,Italia,7.1,7.13,7,40,0,2,3,3
7123,Blind Witness,Blind Witness - Testimone nel buio,1989,Thriller,100,USA,6.5,6.0,7,3,0,2,0,2
7128,Il tetto,Il tetto,1956,Commedia,120,Italia,7.2,7.0,7,32,1,2,0,2
7129,Tex e il Signore degli Abissi,Tex e il Signore degli Abissi,1985,Avventura,95,Italia,3.9,4.67,3,54,2,2,2,1
7130,The Outlaw Josey Wales,Il texano dagli occhi di ghiaccio,1975,Western,135,USA,7.6,7.65,8,180,1,3,2,3
7131,Texas addio,Texas addio,1967,Western,93,Italia,5.1,4.0,6,11,0,3,0,2
7133,Texasville,Texasville,1990,Drammatico,115,USA,6.0,6.08,6,26,1,2,1,1
7135,The Black Cobra,The Black Cobra,1986,Thriller,87,Italia,3.8,3.5,4,3,0,2,0,2
7136,The Dead,The Dead. Gente di Dublino,1987,Drammatico,82,USA,7.9,8.86,7,95,1,2,4,4
7137,Triple Cross,Agli ordini del Fuhrer e al servizio di Sua Maestà,1967,Spionaggio,140,Gran Bretagna,5.3,5.33,5,27,0,2,0,3
7138,The Elephant Man,The Elephant Man,1980,Drammatico,125,USA,8.8,8.83,9,485,1,3,4,3
7140,The Great Lie,La grande menzogna,1941,Drammatico,107,USA,7.3,8.0,7,5,0,3,1,3
7141,The Last Command,Crepuscolo di gloria,1928,Drammatico,91,USA,9.0,8.86,9,27,0,2,1,3
7143,The Maltese Falcon,Il mistero del falco,1941,Noir,90,USA,8.3,8.9,8,219,2,4,3,4
7147,The Rose,The Rose,1979,Musicale,134,USA,6.4,6.0,7,9,1,3,2,3
7149,Thema,Thema,1986,Drammatico,98,URSS,7.9,8.0,8,8,0,2,3,1
7150,Thérèse,Thérèse,1986,Drammatico,90,Francia,7.6,7.44,8,16,0,0,0,0
7151,This Is Elvis,This Is Elvis,1981,Documentario,101,USA,5.9,4.0,8,5,0,2,0,0
7152,This Is Korea!,This Is Korea!,1951,Documentario,50,USA,7.8,7.5,8,3,0,3,0,3
7153,The Incredible Hulk Returns,Thor e Hulk gli invincibili,1988,Supereroi,100,USA,4.5,4.0,5,5,1,1,0,0
7154,Thunder,Thunder,1983,Azione,86,Italia,4.9,4.5,5,16,0,3,0,2
7155,Thunder II,Thunder 2,1987,Azione,92,Italia,4.1,3.33,5,9,0,2,0,2
7156,Thunder III,Thunder 3,1988,Azione,90,Italia,3.5,3.0,4,9,0,2,0,1
7157,I Love You to Death,Ti amerò... fino ad ammazzarti,1990,Commedia,96,USA,6.5,6.7,6,105,3,2,0,2
7158,Ti aspetterò all'inferno,Ti aspetterò all'inferno,1960,Drammatico,92,Italia,5.0,4.5,6,11,0,2,0,2
7159,Ti ho sempre amato,Ti ho sempre amato,1953,Sentimentale,89,Italia,5.4,5.33,6,5,0,2,1,2
7160,Ti ho sposato per allegria,Ti ho sposato per allegria,1967,Commedia,99,Italia,5.4,5.83,5,25,2,2,0,0
7163,Ti-Koyo e il suo pescecane,Ti-Koyo e il suo pescecane,1962,Avventura,90,Italia,7.0,7.25,7,31,2,3,3,2
7164,Tick... tick... tick...,Tick... tick... tick... esplode la violenza,1970,Poliziesco,100,USA,6.8,6.0,8,6,1,2,2,2
7165,"Il tifoso, l'arbitro e il calciatore","Il tifoso, l'arbitro e il calciatore",1982,Commedia,93,Italia,4.7,4.5,5,68,2,1,0,0
7166,Harry Black and the Tiger,La tigre,1958,Avventura,107,Gran Bretagna,6.2,6.0,6,11,1,2,0,2
7167,La tigre dei sette mari,La tigre dei sette mari,1962,Avventura,87,Italia,4.2,3.67,5,13,0,1,0,1
7168,La tigre è ancora viva: Sandokan alla riscossa!,La tigre è ancora viva: Sandokan alla riscossa!,1977,Avventura,130,Italia,5.7,5.14,6,33,3,3,2,3
7169,A Tiger Walks,Tigre in agguato,1964,Drammatico,91,USA,7.3,8.0,7,4,1,2,1,3
7170,Tigre reale,Tigre reale,1916,Drammatico,64,Italia,7.3,8.0,7,4,0,2,2,3
7171,Tiger Shark,Le tigri del Pacifico - Tiger Shark,1932,Drammatico,80,USA,7.9,7.75,8,11,1,2,1,3
7173,La discrète,La timida,1990,Commedia,94,Francia,8.3,8.5,8,7,2,2,2,1
7174,Tin Men,Tin Men - Due imbroglioni con signora,1986,Commedia,113,USA,6.9,7.0,7,37,3,3,1,0
7175,Tipi da spiaggia,Tipi da spiaggia,1959,Commedia,97,Italia,4.5,4.33,5,11,2,2,0,0
7178,Il tiranno di Padova,Il tiranno di Padova,1946,Avventura,88,Italia,5.0,4.0,6,3,0,1,1,1
7180,Tiro al piccione,Tiro al piccione,1961,Guerra,114,Italia,6.9,6.17,8,26,0,2,2,2
7182,A Night To Remember,"Titanic, latitudine 41 nord",1959,Drammatico,125,Gran Bretagna,7.8,8.0,8,17,0,2,0,2
7184,Tobruk,Tobruk,1967,Guerra,107,USA,5.1,4.0,6,20,0,2,2,2
7185,Toby Tyler or Ten Weeks with a Circus,Toby Tyler,1960,Commedia,96,USA,6.8,6.0,8,4,2,2,0,1
7186,Touch and Go,Un tocco di velluto,1986,Sentimentale,101,USA,5.0,4.0,6,5,0,0,0,0
7188,Tolgo il disturbo,Tolgo il disturbo,1990,Drammatico,100,"Italia, Francia",6.2,5.88,7,49,2,2,3,0
7189,"Tom, Dick and Harry","Tom, Dick e Harry",1941,Commedia,86,USA,7.0,7.2,7,21,2,3,0,0
7191,The Tomb,La tomba,1985,Horror,84,USA,4.5,3.0,6,3,0,3,0,3
7192,La casa de las muertas vivientes,Una tomba aperta... una bara vuota,1972,Horror,80,"Spagna, Italia",3.7,3.67,4,22,0,2,0,2
7193,The Tomb of Ligeia,La tomba di Ligeia,1964,Horror,81,"USA, Gran Bretagna",6.9,6.7,7,46,1,2,0,3
7194,Die Gruft mit dem Rätselschloss,La tomba insanguinata,1964,Thriller,85,Germania,3.3,3.0,4,4,0,0,0,0
7195,"Tombolo, paradiso nero","Tombolo, paradiso nero",1947,Drammatico,95,Italia,6.5,5.4,8,10,1,2,3,2
7196,Tootsie,Tootsie,1982,Commedia,116,USA,7.6,7.76,7,255,4,4,3,3
7197,Top Gun,Top Gun,1986,Azione,109,USA,5.4,4.87,6,310,2,3,2,3
7200,Topaz,Topaz,1969,Spionaggio,125,USA,5.9,5.88,6,118,1,2,2,2
7202,Topkapi,Topkapi,1964,Commedia,110,USA,6.9,7.0,7,71,2,3,1,2
7204,Topo Galileo,Topo Galileo,1988,Commedia,98,Italia,4.4,3.8,5,22,2,2,0,1
7206,Torino nera,Torino nera,1972,Drammatico,105,Italia,5.0,4.78,5,26,2,3,2,3
7207,Tormento,Tormento,1950,Drammatico,87,Italia,6.7,6.44,7,31,0,3,1,3
7208,Torna!,Torna!,1954,Drammatico,93,Italia,6.1,6.43,6,22,0,3,0,2
7209,"Lassie, Come Home!","Torna a casa, Lassie!",1943,Avventura,88,USA,6.5,6.5,6,37,2,2,0,1
7210,Come September,Torna a settembre,1961,Commedia,112,USA,6.2,6.6,6,35,1,1,1,1
7211,Rooster Cogburn,Torna 'El Grinta',1975,Western,110,USA,5.3,4.67,6,36,2,2,0,1
7212,"Partir, revenir",Tornare per rivivere,1985,Drammatico,117,Francia,6.2,6.25,6,15,0,2,2,1
7213,The Stranger Within,Tornato per uccidere,1990,Thriller,120,USA,7.2,6.0,8,6,0,2,0,2
7217,La tour de Nesle,La torre del piacere,1954,Drammatico,120,Francia,5.4,6.0,5,9,0,1,0,2
7219,Tower of London,La torre di Londra,1962,Drammatico,79,USA,6.7,7.33,6,13,1,3,1,2
7220,La torta in cielo,La torta in cielo,1974,Grottesco,102,Italia,5.4,5.0,6,14,2,2,0,0
7221,La Tosca,La Tosca,1973,Drammatico,104,Italia,6.8,7.0,7,38,1,2,1,2
7222,Totò a colori,Totò a colori,1952,Commedia,94,Italia,7.8,7.76,8,99,4,2,0,0
7223,Totò a Parigi,Totò a Parigi,1958,Commedia,110,Italia,6.1,6.0,6,54,3,2,0,0
7224,Totò al Giro d'Italia,Totò al Giro d'Italia,1948,Commedia,90,Italia,6.5,6.44,7,56,4,3,2,2
7225,Totò all'inferno,Totò all'inferno,1954,Commedia,90,Italia,5.9,5.57,6,35,2,1,0,0
7226,Totò cerca casa,Totò cerca casa,1949,Commedia,90,Italia,7.2,7.5,7,107,3,3,0,0
7227,Totò cerca moglie,Totò cerca moglie,1950,Commedia,76,Italia,6.8,6.89,7,59,4,1,0,1
7228,Totò cerca pace,Totò cerca pace,1954,Commedia,90,Italia,5.4,5.0,6,48,2,2,0,0
7229,Totò contro il Pirata Nero,Totò contro il Pirata Nero,1963,Commedia,97,Italia,5.6,5.2,6,53,2,2,0,0
7230,Totò contro Maciste,Totò contro Maciste,1962,Commedia,88,Italia,5.4,4.86,6,65,3,3,0,2
7231,Totò di notte n.1,Totò di notte n.1,1962,Commedia,100,Italia,4.4,4.0,5,34,2,2,0,0
7232,Totò Diabolicus,Totò Diabolicus,1962,Commedia,97,Italia,7.0,6.93,7,110,4,2,1,1
7234,Totò e Carolina,Totò e Carolina,1955,Commedia,85,Italia,7.5,7.27,8,56,4,4,4,3
7235,Totò e Cleopatra,Totò e Cleopatra,1963,Commedia,100,Italia,6.5,6.63,6,61,4,2,1,2
7236,Totò e i re di Roma,Totò e i re di Roma,1951,Commedia,95,Italia,6.8,6.8,7,75,3,3,0,1
7237,Totò e le donne,Totò e le donne,1952,Commedia,95,Italia,6.8,6.82,7,56,3,1,0,0
7238,Totò e Peppino divisi a Berlino,Totò e Peppino divisi a Berlino,1962,Commedia,90,Italia,5.6,5.33,6,55,2,2,0,0
7239,"Totò, Eva e il pennello proibito","Totò, Eva e il pennello proibito",1959,Commedia,98,"Italia, Francia, Spagna",5.7,5.4,6,47,3,2,0,0
7240,"Totò, Fabrizi e i giovani d'oggi","Totò, Fabrizi e i giovani d'oggi",1960,Commedia,87,Italia,6.8,6.43,7,90,4,3,1,1
7241,Fifa e arena,Fifa e arena,1948,Commedia,85,Italia,6.5,6.44,7,62,3,2,0,1
7242,Totò lascia o raddoppia?,Totò lascia o raddoppia?,1956,Commedia,85,Italia,6.4,6.17,7,86,3,2,0,0
7243,Toto le Héros,Toto le héros,1991,Commedia,90,"Belgio, Francia, Germania",8.1,8.33,8,60,4,4,5,4
7244,Totò nella luna,Totò nella luna,1958,Commedia,90,Italia,5.3,5.5,5,43,2,2,0,0
7245,"Totò, Peppino e i fuorilegge","Totò, Peppino e i fuorilegge",1956,Commedia,98,Italia,7.4,7.27,8,119,4,2,1,1
7246,"Totò, Peppino e la... malafemmina","Totò, Peppino e la... malafemmina",1956,Commedia,98,Italia,7.9,7.73,8,234,5,4,2,2
7247,"Totò, Peppino e le fanatiche","Totò, Peppino e le fanatiche",1958,Commedia,90,Italia,6.1,5.86,6,61,3,1,1,1
7248,Totò sceicco,Totò sceicco,1950,Commedia,90,Italia,7.0,7.0,7,64,3,2,0,0
7250,Totò Story,Totò Story,1968,Commedia,90,Italia,6.8,6.8,7,40,3,2,0,0
7252,Totò terzo uomo,Totò terzo uomo,1951,Commedia,86,Italia,6.1,5.86,6,22,3,2,0,1
7253,"Totò, Vittorio e la dottoressa","Totò, Vittorio e la dottoressa",1958,Commedia,90,Italia,5.7,5.67,6,48,3,2,0,0
7254,Totòtarzan,Totòtarzan,1950,Commedia,89,Italia,6.0,6.13,6,51,2,2,0,0
7255,Totòtruffa '62,Totòtruffa '62,1961,Commedia,107,Italia,7.3,7.0,8,104,4,2,0,0
7261,Trader Horn,Trader Horn - Il cacciatore bianco,1973,Avventura,105,USA,4.8,4.0,6,3,0,0,0,0
7264,The Informer,Il traditore,1935,Drammatico,91,USA,7.9,8.08,8,61,1,3,4,4
7265,The Man from the Alamo,Il traditore di Fort Alamo,1953,Western,97,USA,6.9,7.0,7,32,0,2,0,2
7266,Der Transport,La tradotta,1961,Guerra,90,Germania,6.9,6.0,8,5,0,0,0,0
7268,Sunset Grill,Trafficanti di morte,1992,Thriller,103,USA,6.3,6.0,7,3,1,2,0,2
7269,Mutiny on the Bounty,La tragedia del Bounty,1935,Drammatico,133,USA,8.6,8.22,9,64,0,3,2,3
7270,Scott of the Antartic,La tragedia del Capitano Scott,1948,Avventura,111,Gran Bretagna,7.6,7.5,8,5,0,2,2,2
7271,Dirnentragoedie,Tragedia di prostitute,1927,Drammatico,105,Germania,7.5,8.0,7,3,0,3,4,3
7272,La tragedia di un uomo ridicolo,La tragedia di un uomo ridicolo,1981,Drammatico,115,Italia,6.3,6.11,7,73,0,2,3,2
7273,Tragica notte,Tragica notte,1942,Drammatico,80,Italia,7.0,6.57,8,17,0,2,0,2
7274,Beyond the Stars,Tramonto di un eroe,1989,Avventura,94,USA,4.5,5.0,4,4,1,2,0,2
7276,Die Hard,Trappola di cristallo,1988,Azione,132,USA,7.2,7.33,7,318,3,4,1,3
7280,Die Venusfalle,La trappola di Venere,1988,Commedia,107,Germania,5.5,4.0,7,4,0,0,0,0
7282,The Money Trap,La trappola mortale,1966,Drammatico,92,USA,6.7,8.0,5,4,0,3,1,3
7283,Parent Trap II,Trappola per genitori,1986,Sentimentale,95,USA,6.3,6.0,7,4,2,2,0,0
7285,Roger-La-Honte,Trappola per l'assassino,1966,Drammatico,105,Francia,6.3,5.5,7,3,0,3,0,3
7287,The Gunrunner,Trappola per un killer,1984,Azione,94,"Canada, USA",6.2,6.0,6,6,0,2,1,2
7288,I Can Make You Love Me,Trappola per una ragazza sola,1991,Thriller,90,USA,6.7,4.0,9,4,1,1,2,3
7294,"Vincent, François, Paul et les autres","Tre amici, le mogli e (affettuosamente) le altre",1974,Commedia,115,Francia,7.9,8.29,7,29,3,3,4,4
7295,Three Amigos,I tre amigos,1986,Commedia,110,USA,6.6,6.67,7,71,3,2,0,0
7296,I tre aquilotti,I tre aquilotti,1942,Commedia,90,Italia,4.3,3.33,5,9,1,2,0,1
7298,The Tall T,I tre banditi,1957,Western,78,USA,7.6,7.75,7,38,0,2,0,2
7299,Thre Three Caballeros,I tre caballeros,1945,Animazione,70,USA,7.4,7.8,7,57,3,3,0,3
7300,"I tre che sconvolsero il West (Vado, vedo e sparo)","I tre che sconvolsero il West (Vado, vedo e sparo)",1968,Western,95,Italia,4.7,3.33,6,8,1,2,0,1
7301,Donovan's Reef,I tre della Croce del Sud,1963,Commedia,112,USA,6.7,6.22,7,44,2,2,0,1
7303,Three Women,Tre donne,1977,Drammatico,130,USA,8.1,8.0,8,58,3,4,4,4
7304,Casanova Brown,Le 3 donne di Casanova,1944,Commedia,94,USA,6.4,7.0,6,11,0,0,0,0
7307,Tre fratelli,Tre fratelli,1981,Drammatico,110,Italia,6.3,6.31,6,54,1,2,4,2
7308,"Easy Come, Easy Go","Tre fusti, due bambole... e un tesoro",1966,Musicale,97,USA,6.0,5.0,7,4,1,2,0,0
7309,Three Days of the Condor,I tre giorni del Condor,1975,Spionaggio,120,USA,8.4,8.42,8,382,1,4,4,4
7310,Uncertain Glory,Tre giorni di gloria,1944,Drammatico,102,USA,6.1,6.0,6,10,0,0,0,0
7312,I tre ladri,I tre ladri,1954,Commedia,110,Italia,5.2,5.43,5,31,2,2,0,0
7313,Turn Back the Clock,Tre minuti a mezzanotte,1989,Thriller,100,USA,8.0,6.0,10,3,0,2,0,2
7314,The Three Musketeers,I tre moschettieri,1948,Avventura,125,USA,7.9,8.0,8,54,2,3,0,2
7315,The Three Musketeers,I tre moschettieri,1973,Avventura,102,"Panama, USA",7.5,7.4,8,33,3,3,0,2
7317,Three Hours to Kill,Tre ore per uccidere,1954,Western,77,USA,7.8,8.0,8,3,0,0,0,0
7319,Le mataf,Tre per una grande rapina,1973,Noir,92,"Francia, Italia",5.8,6.0,6,21,0,2,0,2
7320,Three Little Words,Tre piccole parole,1950,Musicale,102,USA,7.1,6.0,8,5,2,2,0,0
7321,Three Men and a Baby,Tre scapoli e un bebè,1987,Commedia,102,USA,5.6,5.25,6,49,2,2,0,1
7322,Three Men and a Little Lady,Tre scapoli e una bimba,1990,Commedia,100,USA,4.9,4.67,5,38,1,2,0,1
7323,Three Secrets,Tre segreti,1951,Drammatico,100,USA,7.3,7.2,7,16,0,0,0,0
7325,Tarzan's Three Challenges,Le tre sfide di Tarzan,1963,Avventura,93,USA,5.0,4.0,6,5,1,3,0,1
7327,Le tre spade di Zorro,Le tre spade di Zorro,1963,Avventura,89,"Italia, Spagna",3.6,4.0,3,9,0,2,0,1
7328,Tre straniere a Roma,Tre straniere a Roma,1958,Commedia,104,Italia,4.6,4.33,5,11,2,2,0,1
7329,La grande vadrouille,Tre uomini in fuga,1966,Commedia,118,Francia,7.7,7.71,8,75,4,4,2,2
7330,The Three Lives of Thomasina,Le tre vite della gatta Tomasina,1963,Commedia,97,Gran Bretagna,5.7,5.67,6,11,1,2,0,1
7331,I tre volti della paura,I tre volti della paura,1963,Horror,90,Italia,7.7,7.58,8,164,1,3,1,4
7332,Tremors,Tremors,1990,Horror,96,USA,6.9,7.05,7,261,2,4,1,3
7333,The Train,Il treno,1964,Guerra,133,"USA, Francia, Italia",8.1,8.08,8,103,0,3,3,3
7335,Treno di panna,Treno di panna,1988,Commedia,112,Italia,4.0,3.67,4,19,0,2,0,0
7337,Un treno per Durango,Un treno per Durango,1968,Western,105,Italia,4.8,5.25,4,14,1,2,0,1
7339,Finders Keepers,Il treno più pazzo del mondo,1984,Commedia,98,USA,7.2,8.0,6,6,2,3,0,1
7340,Treno popolare,Treno popolare,1933,Commedia,63,Italia,7.1,7.0,7,28,2,2,1,0
7341,Trenta secondi d'amore,Trenta secondi d'amore,1936,Commedia,68,Italia,6.4,5.5,7,8,1,1,0,0
7342,Eye for an Eye,Triade chiama Canale 6,1982,Poliziesco,100,USA,6.1,5.67,7,8,0,0,0,0
7343,Un grain de sable,Il triangolo circolare,1965,Thriller,100,"Francia, Germania, Italia, Portogallo",5.5,6.0,5,8,0,2,0,2
7345,Il triangolo della paura,Il triangolo della paura,1988,Azione,103,"Italia, Germania",4.4,3.0,6,7,0,2,0,2
7347,Affair in Trinidad,Trinidad,1952,Spionaggio,109,USA,6.2,6.0,6,33,1,2,1,2
7349,Return of the Scarlet Pimpernel,Il trionfo della Primula Rossa,1938,Avventura,94,Gran Bretagna,5.8,6.0,6,7,2,2,0,1
7351,Le triomphe de Michel Strogoff,Il trionfo di Michele Strogoff,1961,Avventura,80,"Francia, Italia",4.3,4.0,5,5,0,2,0,1
7352,The Jigsaw Man,Triplo gioco,1984,Spionaggio,91,Gran Bretagna,4.9,4.0,6,7,0,2,0,2
7353,Tristi amori,Tristi amori,1943,Drammatico,92,Italia,5.8,6.0,6,4,0,1,1,1
7354,I tromboni di Fra' Diavolo,I tromboni di Fra' Diavolo,1962,Commedia,90,"Italia, Spagna",4.1,3.5,5,11,1,2,0,0
7355,Tropic of Cancer,Tropico del cancro,1970,Drammatico,87,USA,6.3,6.0,7,8,1,2,1,1
7356,Trop belle pour toi!,Troppo bella per te,1989,Commedia,89,Francia,6.8,7.0,7,6,2,2,1,2
7357,Murder Is Easy,Agatha Christie: è troppo facile,1982,Thriller,120,USA,5.7,6.0,5,8,1,2,0,2
7358,Troppo forte,Troppo forte,1986,Commedia,109,Italia,5.8,5.6,6,184,3,2,2,3
7359,Troppo per vivere... poco per morire,Troppo per vivere... poco per morire,1967,Thriller,118,Italia,3.5,3.5,4,6,0,2,0,2
7360,Troppo rischio per un uomo solo,Troppo rischio per un uomo solo,1974,Thriller,110,Italia,4.3,4.0,5,17,1,2,1,2
7362,La trovatella di Pompei,La trovatella di Pompei,1956,Drammatico,84,Italia,5.2,4.0,6,6,0,2,0,2
7363,Il trovatore,Il trovatore,1949,Musicale,91,Italia,5.3,5.0,6,4,0,2,0,2
7364,High-Ballin',Truck Drivers,1977,Drammatico,108,"USA, Canada",4.5,5.0,4,4,1,2,0,2
7365,Trys dienos,Tre giorni,1991,Drammatico,76,Lituania,7.5,8.0,7,5,0,2,3,2
7366,Holiday Affair,Tu partirai con me,1949,Commedia,87,USA,6.5,6.5,6,19,3,3,2,2
7367,Young at Heart,Tu sei il mio destino,1954,Commedia,117,USA,7.3,7.33,7,14,2,2,2,3
7368,Hot Spell,La tua pelle brucia,1958,Drammatico,86,USA,6.8,6.0,8,4,0,0,0,0
7370,Tucker - The Man and His Dream,Tucker - Un uomo e il suo sogno,1988,Biografico,113,USA,7.2,7.33,7,104,2,3,1,2
7372,The Robe,La tunica,1953,Biblico,135,USA,6.1,6.0,6,59,0,2,1,2
7374,The Tunnel of Love,Il tunnel dell'amore,1958,Commedia,97,USA,6.7,6.0,7,4,1,3,0,2
7376,Blue Thunder,Tuono blu,1982,Azione,112,USA,6.5,6.71,6,37,0,3,0,2
7377,Un turco napoletano,Un turco napoletano,1953,Commedia,85,Italia,7.3,7.17,7,112,4,3,2,1
7378,The Accidental Tourist,Turista per caso,1988,Drammatico,122,USA,7.3,7.8,7,97,2,2,3,2
7379,Turné,Turné,1990,Commedia,92,Italia,6.8,6.85,7,88,2,2,2,0
7380,Il turno,Il turno,1981,Commedia,109,Italia,4.8,6.0,4,4,0,0,0,0
7381,Tutta colpa del Paradiso,Tutta colpa del Paradiso,1985,Commedia,102,Italia,6.2,5.42,7,105,2,2,3,0
7382,Tutta colpa della Sip,Tutta colpa della Sip,1988,Commedia,91,Italia,3.5,3.0,4,3,1,2,0,0
7385,Tutta da scoprire,Tutta da scoprire,1981,Commedia,95,"Italia, Spagna",3.6,3.0,4,25,1,2,0,0
7387,Toute une vie,Tutta una vita,1974,Sentimentale,130,Francia,6.4,6.83,6,15,1,4,3,4
7388,Ask Any Girl,Tutte le ragazze lo sanno,1959,Commedia,98,USA,6.4,6.5,6,23,2,2,0,1
7389,Our Mother's House,Tutte le sere alle nove,1967,Drammatico,105,Gran Bretagna,7.7,7.75,8,10,0,2,2,2
7393,Little Sister,Tutti conoscono Roberta,1991,Commedia,94,USA,7.8,6.0,10,3,2,2,0,0
7394,Tutti defunti... tranne i morti,Tutti defunti... tranne i morti,1977,Thriller,105,Italia,6.6,6.93,6,78,1,2,1,3
7395,Tutti dentro,Tutti dentro,1984,Commedia,115,Italia,5.3,4.9,6,59,1,3,3,2
7397,Tutti fratelli nel West... per parte di padre,Tutti fratelli nel West... per parte di padre,1972,Western,96,Italia,3.8,3.5,4,5,1,2,0,1
7398,All the President's Men,Tutti gli uomini del Presidente,1976,Thriller,138,USA,7.8,8.0,8,230,2,2,4,3
7399,All the King's Men,Tutti gli uomini del Re,1949,Drammatico,109,USA,7.5,7.44,8,28,0,2,3,3
7400,Tutti i colori del buio,Tutti i colori del buio,1972,Thriller,94,Italia,6.3,6.08,6,57,0,2,0,2
7402,The Sound of Music,Tutti insieme appassionatamente,1965,Sentimentale,173,USA,7.2,7.26,7,145,1,3,1,2
7403,Tutti possono arricchire tranne i poveri,Tutti possono arricchire tranne i poveri,1976,Commedia,110,Italia,4.2,4.17,4,22,1,2,0,0
7406,Tutto a posto e niente in ordine,Tutto a posto e niente in ordine,1974,Commedia,110,Italia,5.6,5.5,6,19,1,2,1,0
7407,Freaky Friday,Tutto accadde un venerdì,1977,Commedia,95,USA,7.2,8.0,6,21,3,3,0,2
7408,Sans lendemain,Tutto finisce all'alba,1939,Drammatico,79,Francia,7.4,7.0,8,10,0,2,0,2
7409,Into the Night,Tutto in una notte,1985,Azione,115,USA,6.9,6.97,7,170,3,3,0,2
7410,Career Opportunities,Tutto può accadere,1991,Commedia,84,USA,4.4,4.0,5,24,1,0,0,0
7411,A Night on the Town,Tutto quella notte,1988,Avventura,104,USA,6.1,5.5,7,39,2,2,0,1
7413,Twinky,Twinky,1969,Commedia,104,Gran Bretagna,5.4,6.0,5,18,2,2,0,0
7414,Assault on a Queen,U-112. Assalto al Queen Mary,1966,Avventura,107,USA,5.1,6.0,4,8,1,2,0,2
7415,Uccellacci e uccellini,Uccellacci e uccellini,1966,Grottesco,88,Italia,7.5,8.0,7,228,3,3,5,3
7416,Beaks-Birds of Prey,Uccelli 2,1989,Drammatico,90,Messico,3.9,4.0,4,5,0,0,0,0
7417,The Birds,Gli uccelli,1963,Thriller,115,USA,8.7,8.86,9,531,1,3,3,3
7418,L'uccello dalle piume di cristallo,L'uccello dalle piume di cristallo,1970,Thriller,96,Italia,7.7,7.83,8,305,1,3,2,4
7419,L'uccello migratore,L'uccello migratore,1972,Commedia,102,Italia,4.9,5.0,5,30,2,2,1,1
7420,Tell Them Willie Boy Is Here,Ucciderò Willie Kid,1969,Western,96,USA,7.1,7.33,7,58,1,3,2,3
